,timestamp,dvwa_container_cpu_cfs_periods_rate,dvwa_container_cpu_cfs_throttled_periods_rate,dvwa_container_cpu_cfs_throttled_seconds_rate,dvwa_container_cpu_load_average_10s,dvwa_container_cpu_system_seconds_rate,dvwa_container_cpu_usage_seconds_rate,dvwa_container_cpu_user_seconds_rate,dvwa_container_file_descriptors,dvwa_container_last_seen,dvwa_container_memory_cache,dvwa_container_memory_failcnt,dvwa_container_memory_failures_rate,dvwa_container_memory_mapped_file,dvwa_container_memory_max_usage_bytes,dvwa_container_memory_rss,dvwa_container_memory_swap,dvwa_container_memory_usage_bytes,dvwa_container_memory_working_set_bytes,dvwa_container_network_receive_bytes_rate,dvwa_container_network_receive_errors_rate,dvwa_container_network_receive_packets_dropped_rate,dvwa_container_network_receive_packets_rate,dvwa_container_network_transmit_bytes_rate,dvwa_container_network_transmit_errors_rate,dvwa_container_network_transmit_packets_dropped_rate,dvwa_container_network_transmit_packets_rate,dvwa_container_oom_events_rate,dvwa_container_processes,dvwa_container_sockets,dvwa_container_spec_cpu_period,dvwa_container_spec_cpu_quota,dvwa_container_spec_cpu_shares,dvwa_container_spec_memory_limit_bytes,dvwa_container_spec_memory_reservation_limit_bytes,dvwa_container_spec_memory_swap_limit_bytes,dvwa_container_start_time_seconds,dvwa_container_tasks_state,dvwa_container_threads,dvwa_container_threads_max,dvwa_container_ulimits_soft,dvwa_kube_deployment_status_replicas_unavailable,dvwa_kube_deployment_status_replicas_available,dvwa_kube_pod_container_resource_limits_cpu,dvwa_kube_pod_container_resource_limits_memory,db_container_cpu_cfs_periods_rate,db_container_cpu_cfs_throttled_periods_rate,db_container_cpu_cfs_throttled_seconds_rate,db_container_cpu_load_average_10s,db_container_cpu_system_seconds_rate,db_container_cpu_usage_seconds_rate,db_container_cpu_user_seconds_rate,db_container_file_descriptors,db_container_last_seen,db_container_memory_cache,db_container_memory_failcnt,db_container_memory_failures_rate,db_container_memory_mapped_file,db_container_memory_max_usage_bytes,db_container_memory_rss,db_container_memory_swap,db_container_memory_usage_bytes,db_container_memory_working_set_bytes,db_container_network_receive_bytes_rate,db_container_network_receive_errors_rate,db_container_network_receive_packets_dropped_rate,db_container_network_receive_packets_rate,db_container_network_transmit_bytes_rate,db_container_network_transmit_errors_rate,db_container_network_transmit_packets_dropped_rate,db_container_network_transmit_packets_rate,db_container_oom_events_rate,db_container_processes,db_container_sockets,db_container_spec_cpu_period,db_container_spec_cpu_quota,db_container_spec_cpu_shares,db_container_spec_memory_limit_bytes,db_container_spec_memory_reservation_limit_bytes,db_container_spec_memory_swap_limit_bytes,db_container_start_time_seconds,db_container_tasks_state,db_container_threads,db_container_threads_max,db_container_ulimits_soft,db_kube_deployment_status_replicas_unavailable,db_kube_deployment_status_replicas_available,db_kube_pod_container_resource_limits_cpu,db_kube_pod_container_resource_limits_memory
0,2024-11-18 16:29:40,9.581881533101045,0.0,0.0,0.0,0.013948606271776956,0.051813153310104505,0.03786454703832784,279.0,1731947378.0,1110016.0,0.0,401.5679442508711,98304.0,0.0,33329152.0,0.0,45801472.0,44793856.0,33884.548104956266,0.0,0.0,261.8075801749271,44688.046647230316,0.0,0.0,294.4606413994169,0.0,26.0,72.0,100000.0,50000.0,237.0,268435456.0,0.0,0.0,1731946891.0,0.0,26.0,0.0,1048576.0,0.0,1.0,0.5,268435456.0,,,,0.0,0.0023212307692308362,0.005636923076923112,0.003315692307692276,50.0,1731947378.0,29184000.0,0.0,0.0,0.0,0.0,80850944.0,0.0,115335168.0,86151168.0,12891.656288916562,0.0,0.0,149.43960149439602,9876.712328767122,0.0,0.0,111.45703611457036,0.0,1.0,3.0,100000.0,,2.0,0.0,0.0,0.0,1731946899.0,0.0,20.0,0.0,1048576.0,0.0,1.0,,
1,2024-11-18 16:29:41,7.734806629834254,0.0,0.0,0.0,0.01703314917127067,0.05361602209944729,0.036583425414364545,279.0,1731947380.0,1130496.0,0.0,432.0441988950276,98304.0,0.0,33329152.0,0.0,45473792.0,44441600.0,33884.548104956266,0.0,0.0,261.8075801749271,44688.046647230316,0.0,0.0,294.4606413994169,0.0,26.0,72.0,100000.0,50000.0,237.0,268435456.0,0.0,0.0,1731946891.0,0.0,26.0,0.0,1048576.0,0.0,1.0,0.5,268435456.0,,,,0.0,0.004061309523809538,0.009624404761904822,0.005563690476190473,50.0,1731947380.0,29184000.0,0.0,0.0,0.0,0.0,80850944.0,0.0,115064832.0,85880832.0,18372.85223367698,0.0,0.0,213.05841924398626,13990.9793814433,0.0,0.0,157.64604810996565,0.0,1.0,3.0,100000.0,,2.0,0.0,0.0,0.0,1731946899.0,0.0,20.0,0.0,1048576.0,0.0,1.0,,
2,2024-11-18 16:29:42,9.400705052878966,0.0,0.0,0.0,0.02139952996474746,0.05928730904817879,0.037887191539365574,279.0,1731947380.0,1138688.0,0.0,401.8801410105758,98304.0,0.0,33329152.0,0.0,45502464.0,44462080.0,33884.548104956266,0.0,0.0,261.8075801749271,44688.046647230316,0.0,0.0,294.4606413994169,0.0,26.0,72.0,100000.0,50000.0,237.0,268435456.0,0.0,0.0,1731946891.0,0.0,26.0,0.0,1048576.0,0.0,1.0,0.5,268435456.0,,,,0.0,0.005144944476914023,0.00940561075394488,0.0042606662770309865,50.0,1731947380.0,29184000.0,0.0,0.0,0.0,0.0,80850944.0,0.0,115073024.0,85889024.0,14559.774964838256,0.0,0.0,168.77637130801688,11015.471167369902,0.0,0.0,123.76933895921238,0.0,1.0,3.0,100000.0,,2.0,0.0,0.0,0.0,1731946899.0,0.0,20.0,0.0,1048576.0,0.0,1.0,,
3,2024-11-18 16:29:43,9.400705052878966,0.0,0.0,0.0,0.02139952996474746,0.05928730904817879,0.037887191539365574,279.0,1731947382.0,1138688.0,0.0,401.8801410105758,98304.0,0.0,33329152.0,0.0,45502464.0,44462080.0,30948.93762851268,0.0,0.0,241.9465387251542,40854.00959561343,0.0,0.0,271.41877998629195,0.0,26.0,72.0,100000.0,50000.0,237.0,268435456.0,0.0,0.0,1731946891.0,0.0,26.0,0.0,1048576.0,0.0,1.0,0.5,268435456.0,,,,0.0,0.005144944476914023,0.00940561075394488,0.0042606662770309865,50.0,1731947382.0,29184000.0,0.0,0.0,0.0,0.0,80850944.0,0.0,115073024.0,85889024.0,14559.774964838256,0.0,0.0,168.77637130801688,11015.471167369902,0.0,0.0,123.76933895921238,0.0,1.0,3.0,100000.0,,2.0,0.0,0.0,0.0,1731946899.0,0.0,20.0,0.0,1048576.0,0.0,1.0,,
4,2024-11-18 16:29:44,9.400705052878966,0.0,0.0,0.0,0.02139952996474746,0.05928730904817879,0.037887191539365574,279.0,1731947382.0,1138688.0,0.0,401.8801410105758,98304.0,0.0,33329152.0,0.0,45502464.0,44462080.0,32887.589928057554,0.0,0.0,258.0935251798561,44490.10791366906,0.0,0.0,294.9640287769784,0.0,26.0,72.0,100000.0,50000.0,237.0,268435456.0,0.0,0.0,1731946891.0,0.0,26.0,0.0,1048576.0,0.0,1.0,0.5,268435456.0,,,,0.0,0.005144944476914023,0.00940561075394488,0.0042606662770309865,50.0,1731947382.0,29184000.0,0.0,0.0,0.0,0.0,80850944.0,0.0,115073024.0,85889024.0,21477.178423236513,0.0,0.0,248.96265560165975,16303.734439834025,0.0,0.0,183.40248962655602,0.0,1.0,3.0,100000.0,,2.0,0.0,0.0,0.0,1731946899.0,0.0,20.0,0.0,1048576.0,0.0,1.0,,
5,2024-11-18 16:29:45,9.513742071881607,0.0,0.0,0.0,0.015972868217054268,0.0647138830162084,0.048741367159971655,279.0,1731947384.0,1163264.0,0.0,493.65750528541224,98304.0,0.0,33341440.0,0.0,45867008.0,44806144.0,32887.589928057554,0.0,0.0,258.0935251798561,44490.10791366906,0.0,0.0,294.9640287769784,0.0,26.0,72.0,100000.0,50000.0,237.0,268435456.0,0.0,0.0,1731946891.0,0.0,26.0,0.0,1048576.0,0.0,1.0,0.5,268435456.0,,,,0.0,0.005431684538222076,0.008989277066758873,0.0035575925285368727,50.0,1731947384.0,29184000.0,0.0,0.0,0.0,0.0,80850944.0,0.0,115064832.0,85880832.0,21477.178423236513,0.0,0.0,248.96265560165975,16303.734439834025,0.0,0.0,183.40248962655602,0.0,1.0,3.0,100000.0,,2.0,0.0,0.0,0.0,1731946899.0,0.0,20.0,0.0,1048576.0,0.0,1.0,,
6,2024-11-18 16:29:46,8.49056603773585,0.0,0.0,0.0,0.012896226415094197,0.04078113207547174,0.027883962264150575,279.0,1731947384.0,1167360.0,0.0,292.45283018867923,98304.0,0.0,33341440.0,0.0,45547520.0,44478464.0,32887.589928057554,0.0,0.0,258.0935251798561,44490.10791366906,0.0,0.0,294.9640287769784,0.0,26.0,72.0,100000.0,50000.0,237.0,268435456.0,0.0,0.0,1731946891.0,0.0,26.0,0.0,1048576.0,0.0,1.0,0.5,268435456.0,,,,0.0,0.005431684538222076,0.008989277066758873,0.0035575925285368727,50.0,1731947384.0,29184000.0,0.0,0.0,0.0,0.0,80850944.0,0.0,115064832.0,85880832.0,21477.178423236513,0.0,0.0,248.96265560165975,16303.734439834025,0.0,0.0,183.40248962655602,0.0,1.0,3.0,100000.0,,2.0,0.0,0.0,0.0,1731946899.0,0.0,20.0,0.0,1048576.0,0.0,1.0,,
7,2024-11-18 16:29:47,8.49056603773585,0.0,0.0,0.0,0.012896226415094197,0.04078113207547174,0.027883962264150575,279.0,1731947386.0,1167360.0,0.0,292.45283018867923,98304.0,0.0,33341440.0,0.0,45547520.0,44478464.0,34572.95519934238,0.0,0.0,267.98191533086725,45990.95766543363,0.0,0.0,303.7402383888204,0.0,26.0,72.0,100000.0,50000.0,237.0,268435456.0,0.0,0.0,1731946891.0,0.0,26.0,0.0,1048576.0,0.0,1.0,0.5,268435456.0,,,,0.0,0.005788895315211067,0.00999942163100077,0.004210526315789447,50.0,1731947386.0,29184000.0,0.0,0.0,0.0,0.0,80850944.0,0.0,115331072.0,86147072.0,16179.30300611865,0.0,0.0,187.54988028731046,12310.98696461825,0.0,0.0,138.60069167331739,0.0,1.0,3.0,100000.0,,2.0,0.0,0.0,0.0,1731946899.0,0.0,20.0,0.0,1048576.0,0.0,1.0,,
8,2024-11-18 16:29:48,9.894459102902374,0.0,0.0,0.0,0.020792216358839138,0.06918535620052793,0.04839379947229604,279.0,1731947386.0,1175552.0,0.0,496.042216358839,98304.0,0.0,33341440.0,0.0,45711360.0,44634112.0,34572.95519934238,0.0,0.0,267.98191533086725,45990.95766543363,0.0,0.0,303.7402383888204,0.0,26.0,72.0,100000.0,50000.0,237.0,268435456.0,0.0,0.0,1731946891.0,0.0,26.0,0.0,1048576.0,0.0,1.0,0.5,268435456.0,,,,0.0,0.005788895315211067,0.00999942163100077,0.004210526315789447,50.0,1731947386.0,29184000.0,0.0,0.0,0.0,0.0,80850944.0,0.0,115331072.0,86147072.0,16179.30300611865,0.0,0.0,187.54988028731046,12310.98696461825,0.0,0.0,138.60069167331739,0.0,1.0,3.0,100000.0,,2.0,0.0,0.0,0.0,1731946899.0,0.0,20.0,0.0,1048576.0,0.0,1.0,,
9,2024-11-18 16:29:49,9.894459102902374,0.0,0.0,0.0,0.020792216358839138,0.06918535620052793,0.04839379947229604,279.0,1731947388.0,1175552.0,0.0,496.042216358839,98304.0,0.0,33341440.0,0.0,45711360.0,44634112.0,30441.86046511628,0.0,0.0,240.14155712841253,40015.16683518706,0.0,0.0,267.4418604651163,0.0,26.0,72.0,100000.0,50000.0,237.0,268435456.0,0.0,0.0,1731946891.0,0.0,26.0,0.0,1048576.0,0.0,1.0,0.5,268435456.0,,,,0.0,0.005653362493165673,0.007952433023510131,0.0022985237834881765,50.0,1731947388.0,29184000.0,0.0,0.0,0.0,0.0,80850944.0,0.0,115073024.0,85889024.0,18783.870967741936,0.0,0.0,217.74193548387098,14370.967741935485,0.0,0.0,162.09677419354838,0.0,1.0,3.0,100000.0,,2.0,0.0,0.0,0.0,1731946899.0,0.0,20.0,0.0,1048576.0,0.0,1.0,,
10,2024-11-18 16:29:50,9.178990311065782,0.0,0.0,0.0,0.017266190719020837,0.05226670066292719,0.034999999999999774,279.0,1731947388.0,1183744.0,0.0,400.8159102498725,98304.0,0.0,33341440.0,0.0,45572096.0,44486656.0,36786.94581280788,0.0,0.0,285.09852216748766,48968.5960591133,0.0,0.0,324.50738916256154,0.0,26.0,72.0,100000.0,50000.0,237.0,268435456.0,0.0,0.0,1731946891.0,0.0,26.0,0.0,1048576.0,0.0,1.0,0.5,268435456.0,,,,0.0,0.008406850459482168,0.008406850459481797,0.0,50.0,1731947388.0,29184000.0,0.0,0.0,0.0,0.0,80850944.0,0.0,115064832.0,85880832.0,15576.95614789338,0.0,0.0,180.56749785038693,11841.788478073946,0.0,0.0,133.27601031814274,0.0,1.0,3.0,100000.0,,2.0,0.0,0.0,0.0,1731946899.0,0.0,20.0,0.0,1048576.0,0.0,1.0,,
11,2024-11-18 16:29:51,9.178990311065782,0.0,0.0,0.0,0.017266190719020837,0.05226670066292719,0.034999999999999774,279.0,1731947390.0,1183744.0,0.0,400.8159102498725,98304.0,0.0,33341440.0,0.0,45572096.0,44486656.0,36786.94581280788,0.0,0.0,285.09852216748766,48968.5960591133,0.0,0.0,324.50738916256154,0.0,26.0,72.0,100000.0,50000.0,237.0,268435456.0,0.0,0.0,1731946891.0,0.0,26.0,0.0,1048576.0,0.0,1.0,0.5,268435456.0,,,,0.0,0.008406850459482168,0.008406850459481797,0.0,50.0,1731947390.0,29184000.0,0.0,0.0,0.0,0.0,80850944.0,0.0,115064832.0,85880832.0,15576.95614789338,0.0,0.0,180.56749785038693,11841.788478073946,0.0,0.0,133.27601031814274,0.0,1.0,3.0,100000.0,,2.0,0.0,0.0,0.0,1731946899.0,0.0,20.0,0.0,1048576.0,0.0,1.0,,
12,2024-11-18 16:29:52,9.703779366700715,0.0,0.0,0.0,0.029083248212461707,0.07064964249233918,0.04156639427987759,279.0,1731947390.0,1200128.0,0.0,505.6179775280899,98304.0,0.0,33341440.0,0.0,46391296.0,45289472.0,36786.94581280788,0.0,0.0,285.09852216748766,48968.5960591133,0.0,0.0,324.50738916256154,0.0,26.0,72.0,100000.0,50000.0,237.0,268435456.0,0.0,0.0,1731946891.0,0.0,26.0,0.0,1048576.0,0.0,1.0,0.5,268435456.0,,,,0.0,0.008714572864321592,0.008714572864321703,0.0,50.0,1731947390.0,29184000.0,0.0,0.0,0.0,0.0,80850944.0,0.0,115073024.0,85889024.0,15576.95614789338,0.0,0.0,180.56749785038693,11841.788478073946,0.0,0.0,133.27601031814274,0.0,1.0,3.0,100000.0,,2.0,0.0,0.0,0.0,1731946899.0,0.0,20.0,0.0,1048576.0,0.0,1.0,,
13,2024-11-18 16:29:53,9.703779366700715,0.0,0.0,0.0,0.029083248212461707,0.07064964249233918,0.04156639427987759,279.0,1731947392.0,1200128.0,0.0,505.6179775280899,98304.0,0.0,33341440.0,0.0,46391296.0,45289472.0,31320.992516738872,0.0,0.0,243.79677038204017,41413.54864119732,0.0,0.0,272.9421031902324,0.0,26.0,72.0,100000.0,50000.0,237.0,268435456.0,0.0,0.0,1731946891.0,0.0,26.0,0.0,1048576.0,0.0,1.0,0.5,268435456.0,,,,0.0,0.008714572864321592,0.008714572864321703,0.0,50.0,1731947392.0,29184000.0,0.0,0.0,0.0,0.0,80850944.0,0.0,115073024.0,85889024.0,17183.673469387755,0.0,0.0,199.05353445726118,13127.772848269744,0.0,0.0,147.88524105294292,0.0,1.0,3.0,100000.0,,2.0,0.0,0.0,0.0,1731946899.0,0.0,20.0,0.0,1048576.0,0.0,1.0,,
14,2024-11-18 16:29:54,8.826583592938734,0.0,0.0,0.0,0.013922637590861908,0.055591381100726936,0.04166874350986503,279.0,1731947392.0,1220608.0,0.0,391.48494288681206,98304.0,0.0,33349632.0,0.0,45641728.0,44519424.0,32243.093922651937,0.0,0.0,250.19731649565907,42664.56195737964,0.0,0.0,282.55722178374117,0.0,26.0,72.0,100000.0,50000.0,237.0,268435456.0,0.0,0.0,1731946891.0,0.0,26.0,0.0,1048576.0,0.0,1.0,0.5,268435456.0,,,,0.0,0.008714572864321592,0.008714572864321703,0.0,50.0,1731947392.0,29184000.0,0.0,0.0,0.0,0.0,80850944.0,0.0,115073024.0,85889024.0,17183.673469387755,0.0,0.0,199.05353445726118,13127.772848269744,0.0,0.0,147.88524105294292,0.0,1.0,3.0,100000.0,,2.0,0.0,0.0,0.0,1731946899.0,0.0,20.0,0.0,1048576.0,0.0,1.0,,
15,2024-11-18 16:29:55,8.826583592938734,0.0,0.0,0.0,0.013922637590861908,0.055591381100726936,0.04166874350986503,279.0,1731947394.0,1220608.0,0.0,391.48494288681206,98304.0,0.0,33349632.0,0.0,45641728.0,44519424.0,32243.093922651937,0.0,0.0,250.19731649565907,42664.56195737964,0.0,0.0,282.55722178374117,0.0,26.0,72.0,100000.0,50000.0,237.0,268435456.0,0.0,0.0,1731946891.0,0.0,26.0,0.0,1048576.0,0.0,1.0,0.5,268435456.0,,,,0.0,0.0036621430590896217,0.0077667514843086805,0.004104891150692726,50.0,1731947394.0,29184000.0,0.0,0.0,0.0,0.0,80850944.0,0.0,115060736.0,85876736.0,18913.520097442146,0.0,0.0,219.24482338611452,14429.963459196104,0.0,0.0,162.6065773447016,0.0,1.0,3.0,100000.0,,2.0,0.0,0.0,0.0,1731946899.0,0.0,20.0,0.0,1048576.0,0.0,1.0,,
16,2024-11-18 16:29:56,8.826583592938734,0.0,0.0,0.0,0.013922637590861908,0.055591381100726936,0.04166874350986503,279.0,1731947394.0,1220608.0,0.0,391.48494288681206,98304.0,0.0,33349632.0,0.0,45641728.0,44519424.0,28809.614168247947,0.0,0.0,222.6438962681847,38309.297912713475,0.0,0.0,254.90196078431373,0.0,26.0,72.0,100000.0,50000.0,237.0,268435456.0,0.0,0.0,1731946891.0,0.0,26.0,0.0,1048576.0,0.0,1.0,0.5,268435456.0,,,,0.0,0.005699633699633706,0.007860805860805791,0.00216025641025641,50.0,1731947394.0,29184000.0,0.0,0.0,0.0,0.0,80850944.0,0.0,115064832.0,85880832.0,19142.011834319524,0.0,0.0,221.89349112426035,14482.248520710058,0.0,0.0,162.72189349112426,0.0,1.0,3.0,100000.0,,2.0,0.0,0.0,0.0,1731946899.0,0.0,20.0,0.0,1048576.0,0.0,1.0,,
17,2024-11-18 16:29:57,8.971483498878564,0.0,0.0,0.0,0.016523550144184593,0.05737680230695284,0.04085325216276832,279.0,1731947396.0,1236992.0,0.0,480.29477731496314,98304.0,0.0,33222656.0,0.0,46592000.0,45453312.0,28809.614168247947,0.0,0.0,222.6438962681847,38309.297912713475,0.0,0.0,254.90196078431373,0.0,26.0,72.0,100000.0,50000.0,237.0,268435456.0,0.0,0.0,1731946891.0,0.0,26.0,0.0,1048576.0,0.0,1.0,0.5,268435456.0,,,,0.0,0.005699633699633706,0.007860805860805791,0.00216025641025641,50.0,1731947396.0,29184000.0,0.0,0.0,0.0,0.0,80850944.0,0.0,115064832.0,85880832.0,19142.011834319524,0.0,0.0,221.89349112426035,14482.248520710058,0.0,0.0,162.72189349112426,0.0,1.0,3.0,100000.0,,2.0,0.0,0.0,0.0,1731946899.0,0.0,20.0,0.0,1048576.0,0.0,1.0,,
18,2024-11-18 16:29:58,8.110300081103,0.0,0.0,0.0,0.011085969180859636,0.050497161394971395,0.03941119221411158,279.0,1731947396.0,1241088.0,0.0,333.3333333333333,98304.0,0.0,33234944.0,0.0,45568000.0,44425216.0,31567.73211567732,0.0,0.0,247.5900558092339,41753.93201420599,0.0,0.0,276.50938609842717,0.0,26.0,72.0,100000.0,50000.0,237.0,268435456.0,0.0,0.0,1731946891.0,0.0,26.0,0.0,1048576.0,0.0,1.0,0.5,268435456.0,,,,0.0,0.005699633699633706,0.007860805860805791,0.00216025641025641,50.0,1731947396.0,29184000.0,0.0,0.0,0.0,0.0,80850944.0,0.0,115064832.0,85880832.0,15081.767394616556,0.0,0.0,174.70797359065514,11469.27374301676,0.0,0.0,128.99949212798373,0.0,1.0,3.0,100000.0,,2.0,0.0,0.0,0.0,1731946899.0,0.0,20.0,0.0,1048576.0,0.0,1.0,,
